org,mat,evento,dtEnt,hrEnt,dtSai,hrSai,dtCon,hrCon
ibazs,1075,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:03,2024-03-10,20:16,2024-03-10,20:16
ibazs,1118,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:25,2024-03-10,20:08,2024-03-10,20:08
ibazs,1146,2024-03-10 18:30:00.000000 UTC,2024-03-10,16:55,2024-03-10,20:15,2024-03-10,20:15
ibazs,1213,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:03,2024-03-10,20:11,2024-03-10,20:11
ibazs,1222,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:32,2024-03-10,20:10,2024-03-10,20:10
ibazs,1264,2024-03-10 18:30:00.000000 UTC,2024-03-10,17:48,2024-03-10,20:16,2024-03-10,20:16
ibazs,1627,2024-03-10 18:30:00.000000 UTC,2024-03-10,18:04,2024-03-10,20:07,2024-03-10,20:07
ibazs,1156,2024-03-13 20:00:00.000000 UTC,2024-03-13,19:43,,,,
ibazs,1784,2024-03-13 20:00:00.000000 UTC,2024-03-13,19:21,2024-03-13,21:27,2024-03-13,21:27
ibazs,1785,2024-03-13 20:00:00.000000 UTC,2024-03-13,19:26,2024-03-13,21:27,2024-03-13,21:27
ibazs,1054,2024-03-17 10:00:00.000000 UTC,2024-03-17,10:05,2024-03-17,11:57,2024-03-17,11:57
ibazs,1153,2024-03-17 10:00:00.000000 UTC,2024-03-17,09:55,,,,
ibazs,1156,2024-03-17 10:00:00.000000 UTC,2024-03-17,09:48,,,,
ibazs,1261,2024-03-17 10:00:00.000000 UTC,2024-03-17,10:27,,,,
ibazs,1704,2024-03-17 10:00:00.000000 UTC,2024-03-17,09:51,,,,
ibazs,1721,2024-03-17 10:00:00.000000 UTC,2024-03-17,09:06,2024-03-17,12:01,2024-03-17,12:01
ibazs,1760,2024-03-17 10:00:00.000000 UTC,2024-03-17,10:25,,,,
ibazs,1150,2024-03-17 18:30:00.000000 UTC,2024-03-17,18:36,2024-03-17,20:20,2024-03-17,20:20
ibazs,1211,2024-03-17 18:30:00.000000 UTC,2024-03-17,18:43,2024-03-17,20:28,2024-03-17,20:28
ibazs,1510,2024-03-17 18:30:00.000000 UTC,2024-03-17,18:29,,,2024-03-17,18:42
ibazs,1679,2024-03-17 18:30:00.000000 UTC,2024-03-17,18:50,,,2024-03-17,20:27
ibazs,1698,2024-03-17 18:30:00.000000 UTC,2024-03-17,17:47,2024-03-17,20:22,2024-03-17,20:22
ibazs,1845,2024-03-17 18:30:00.000000 UTC,2024-03-17,18:34,2024-03-17,20:27,2024-03-17,20:27
ibazs,1260,2024-03-20 20:30:00.000000 UTC,2024-03-20,19:31,,,,
ibazs,1261,2024-03-20 20:30:00.000000 UTC,2024-03-20,19:31,,,,
ibazs,1532,2024-03-20 20:30:00.000000 UTC,2024-03-20,19:32,,,,
ibazs,1078,2024-03-24 09:50:00.000000 UTC,2024-03-24,10:40,,,2024-03-24,11:54
ibazs,1312,2024-03-24 09:50:00.000000 UTC,2024-03-24,10:30,,,2024-03-24,11:50
ibazs,1335,2024-03-24 09:50:00.000000 UTC,2024-03-24,10:08,,,2024-03-24,11:55
ibazs,1339,2024-03-24 09:50:00.000000 UTC,2024-03-24,10:05,,,2024-03-24,11:55
ibazs,1671,2024-03-24 09:50:00.000000 UTC,2024-03-24,10:15,,,2024-03-24,11:46
ibazs,1876,2024-03-24 09:50:00.000000 UTC,2024-03-24,09:50,,,2024-03-24,11:54
ibazs,1877,2024-03-24 09:50:00.000000 UTC,2024-03-24,10:08,,,2024-03-24,11:54
ibazs,1879,2024-03-24 09:50:00.000000 UTC,2024-03-24,10:09,,,2024-03-24,11:57
ibazs,1881,2024-03-24 09:50:00.000000 UTC,2024-03-24,10:32,,,2024-03-24,11:48
ibazs,1883,2024-03-24 09:50:00.000000 UTC,2024-03-24,11:02,,,2024-03-24,11:57
ibazs,1043,2024-03-24 18:30:00.000000 UTC,2024-03-24,17:26,,,,
ibazs,1090,2024-03-24 18:30:00.000000 UTC,2024-03-24,17:48,2024-03-24,20:23,2024-03-24,20:23
ibazs,1222,2024-03-24 18:30:00.000000 UTC,2024-03-24,17:20,2024-03-24,20:19,2024-03-24,20:19
ibazs,1818,2024-03-24 18:30:00.000000 UTC,2024-03-24,17:58,2024-03-24,20:20,2024-03-24,20:20
ibazs,1844,2024-03-24 18:30:00.000000 UTC,2024-03-24,19:07,2024-03-24,20:20,2024-03-24,20:20
ibazs,1888,2024-03-24 18:30:00.000000 UTC,2024-03-24,17:57,,,,
ibazs,1047,2024-03-27 20:30:00.000000 UTC,2024-03-27,20:36,,,,
ibazs,1192,2024-03-27 20:30:00.000000 UTC,2024-03-27,19:26,2024-03-27,21:51,2024-03-27,21:51
ibazs,1785,2024-03-27 20:30:00.000000 UTC,2024-03-27,19:28,2024-03-27,21:59,2024-03-27,21:59
ibazs,1798,2024-03-27 20:30:00.000000 UTC,2024-03-27,20:33,2024-03-27,21:51,2024-03-27,21:51
ibazs,1059,2024-04-03 20:30:00.000000 UTC,2024-04-03,20:36,2024-04-03,21:41,2024-04-03,21:41
ibazs,1892,2024-04-03 20:30:00.000000 UTC,2024-04-03,20:40,,,2024-04-03,21:44
ibazs,1894,2024-04-03 20:30:00.000000 UTC,2024-04-03,20:51,2024-04-03,21:36,2024-04-03,21:36
ibazs,1065,2024-04-07 09:01:00.000000 UTC,2024-04-07,08:52,,,2024-04-07,12:43
ibazs,1125,2024-04-07 09:01:00.000000 UTC,2024-04-07,09:55,,,2024-04-07,12:43
ibazs,1156,2024-04-07 09:01:00.000000 UTC,2024-04-07,09:18,,,2024-04-07,12:24
ibazs,1420,2024-04-07 09:01:00.000000 UTC,2024-04-07,09:50,,,2024-04-07,12:25
ibazs,1506,2024-04-07 09:01:00.000000 UTC,2024-04-07,08:46,,,2024-04-07,12:15
ibazs,1713,2024-04-07 09:01:00.000000 UTC,2024-04-07,08:47,,,2024-04-07,12:15
ibazs,1785,2024-04-07 09:01:00.000000 UTC,2024-04-07,09:20,,,2024-04-07,12:43
ibazs,1827,2024-04-07 09:01:00.000000 UTC,2024-04-07,08:22,,,2024-04-07,12:27
ibazs,1860,2024-04-07 09:01:00.000000 UTC,2024-04-07,09:52,,,2024-04-07,12:43
ibazs,1900,2024-04-07 09:01:00.000000 UTC,2024-04-07,09:35,,,2024-04-07,11:03
ibazs,1149,2024-04-07 18:30:00.000000 UTC,2024-04-07,18:53,2024-04-07,21:10,2024-04-07,21:10
ibazs,1150,2024-04-07 18:30:00.000000 UTC,2024-04-07,18:52,2024-04-07,21:10,2024-04-07,21:10
ibazs,1168,2024-04-07 18:30:00.000000 UTC,2024-04-07,18:36,2024-04-07,21:09,2024-04-07,21:09
ibazs,1260,2024-04-07 18:30:00.000000 UTC,2024-04-07,18:36,2024-04-07,21:06,2024-04-07,21:06
ibazs,1678,2024-04-07 18:30:00.000000 UTC,2024-04-07,18:41,2024-04-07,21:13,2024-04-07,21:13
ibazs,1682,2024-04-07 18:30:00.000000 UTC,2024-04-07,18:39,2024-04-07,21:13,2024-04-07,21:13
ibazs,1695,2024-04-07 18:30:00.000000 UTC,2024-04-07,18:46,2024-04-07,21:02,2024-04-07,21:02
ibazs,1740,2024-04-07 18:30:00.000000 UTC,2024-04-07,20:44,2024-04-07,20:50,2024-04-07,20:50
ibazs,1004,2024-04-10 20:30:00.000000 UTC,2024-04-10,20:36,2024-04-10,21:39,2024-04-10,21:39
ibazs,1362,2024-04-10 20:30:00.000000 UTC,2024-04-10,20:36,,,,
ibazs,1785,2024-04-10 20:30:00.000000 UTC,2024-04-10,19:31,2024-04-10,21:40,2024-04-10,21:40
ibazs,1906,2024-04-10 20:30:00.000000 UTC,2024-04-10,20:41,,,,
ibazs,1912,2024-04-10 20:30:00.000000 UTC,2024-04-10,20:45,2024-04-10,21:40,2024-04-10,21:40
ibazs,1029,2024-04-14 09:00:00.000000 UTC,2024-04-14,10:12,2024-04-14,12:01,2024-04-14,12:01
ibazs,1045,2024-04-14 09:00:00.000000 UTC,2024-04-14,09:01,2024-04-14,12:07,2024-04-14,12:07
ibazs,1078,2024-04-14 09:00:00.000000 UTC,2024-04-14,09:35,2024-04-14,12:06,2024-04-14,12:06
ibazs,1338,2024-04-14 09:00:00.000000 UTC,2024-04-14,09:18,2024-04-14,12:02,2024-04-14,12:02
ibazs,1729,2024-04-14 09:00:00.000000 UTC,2024-04-14,08:53,2024-04-14,12:09,2024-04-14,12:09
ibazs,1731,2024-04-14 09:00:00.000000 UTC,2024-04-14,09:07,2024-04-14,12:04,2024-04-14,12:04
ibazs,1747,2024-04-14 09:00:00.000000 UTC,2024-04-14,09:00,2024-04-14,12:06,2024-04-14,12:06
ibazs,1882,2024-04-14 09:00:00.000000 UTC,2024-04-14,09:43,2024-04-14,11:53,2024-04-14,11:53
ibazs,1087,2024-04-14 17:56:00.000000 UTC,2024-04-14,17:32,2024-04-14,20:41,2024-04-14,20:41
ibazs,1099,2024-04-14 17:56:00.000000 UTC,2024-04-14,18:02,2024-04-14,20:40,2024-04-14,20:40
ibazs,1101,2024-04-14 17:56:00.000000 UTC,2024-04-14,18:13,2024-04-14,20:41,2024-04-14,20:41
ibazs,1115,2024-04-14 17:56:00.000000 UTC,2024-04-14,18:13,,,2024-04-14,20:45
ibazs,1149,2024-04-14 17:56:00.000000 UTC,2024-04-14,17:34,2024-04-14,20:42,2024-04-14,20:42
ibazs,1150,2024-04-14 17:56:00.000000 UTC,2024-04-14,17:33,2024-04-14,20:42,2024-04-14,20:42
ibazs,1213,2024-04-14 17:56:00.000000 UTC,2024-04-14,16:57,,,2024-04-14,20:45
ibazs,1741,2024-04-14 17:56:00.000000 UTC,2024-04-14,17:20,2024-04-14,20:43,2024-04-14,20:43
ibazs,1820,2024-04-14 17:56:00.000000 UTC,2024-04-14,17:15,2024-04-14,20:39,2024-04-14,20:39
ibazs,1860,2024-04-14 17:56:00.000000 UTC,2024-04-14,18:16,,,2024-04-14,20:45
ibazs,1876,2024-04-14 17:56:00.000000 UTC,2024-04-14,17:35,,,2024-04-14,20:46
ibazs,1891,2024-04-14 17:56:00.000000 UTC,2024-04-14,17:21,2024-04-14,20:40,2024-04-14,20:40
ibazs,1004,2024-04-17 20:30:00.000000 UTC,2024-04-17,20:32,2024-04-17,21:40,2024-04-17,21:40
ibazs,1921,2024-04-17 20:30:00.000000 UTC,2024-04-17,19:31,,,,
ibazs,1922,2024-04-17 20:30:00.000000 UTC,2024-04-17,19:37,2024-04-17,21:40,2024-04-17,21:40
ibazs,1028,2024-04-21 09:55:00.000000 UTC,2024-04-21,10:05,2024-04-21,11:51,2024-04-21,11:51
ibazs,1105,2024-04-21 09:55:00.000000 UTC,2024-04-21,09:52,2024-04-21,11:58,2024-04-21,11:58
ibazs,1264,2024-04-21 09:55:00.000000 UTC,2024-04-21,09:26,2024-04-21,11:45,2024-04-21,11:45
ibazs,1420,2024-04-21 09:55:00.000000 UTC,2024-04-21,09:44,2024-04-21,11:45,2024-04-21,11:45
ibazs,1425,2024-04-21 09:55:00.000000 UTC,2024-04-21,09:50,2024-04-21,11:55,2024-04-21,11:55
ibazs,1640,2024-04-21 09:55:00.000000 UTC,2024-04-21,08:44,2024-04-21,11:51,2024-04-21,11:51
ibazs,1713,2024-04-21 09:55:00.000000 UTC,2024-04-21,09:48,,,,
ibazs,1827,2024-04-21 09:55:00.000000 UTC,2024-04-21,08:49,,,2024-04-21,11:53
ibazs,1838,2024-04-21 09:55:00.000000 UTC,2024-04-21,09:55,,,,
ibazs,1882,2024-04-21 09:55:00.000000 UTC,2024-04-21,09:29,2024-04-21,11:46,2024-04-21,11:46
ibazs,1926,2024-04-21 09:55:00.000000 UTC,2024-04-21,10:16,2024-04-21,11:50,2024-04-21,11:50
ibazs,1928,2024-04-21 09:55:00.000000 UTC,2024-04-21,10:27,,,,
ibazs,1932,2024-04-21 09:55:00.000000 UTC,2024-04-21,10:56,2024-04-21,11:44,2024-04-21,11:44
ibazs,1047,2024-04-21 18:30:00.000000 UTC,2024-04-21,18:31,2024-04-21,20:36,2024-04-21,20:37
ibazs,1075,2024-04-21 18:30:00.000000 UTC,2024-04-21,18:19,2024-04-21,20:28,2024-04-21,20:28
ibazs,1261,2024-04-21 18:30:00.000000 UTC,2024-04-21,18:57,2024-04-21,20:23,2024-04-21,20:23
ibazs,1486,2024-04-21 18:30:00.000000 UTC,2024-04-21,18:33,2024-04-21,20:18,2024-04-21,20:18
ibazs,1695,2024-04-21 18:30:00.000000 UTC,2024-04-21,18:56,2024-04-21,20:13,2024-04-21,20:13
ibazs,1922,2024-04-21 18:30:00.000000 UTC,2024-04-21,19:28,2024-04-21,20:16,2024-04-21,20:16
ibazs,1936,2024-04-21 18:30:00.000000 UTC,2024-04-21,17:44,,,,
ibazs,1043,2024-04-24 20:00:00.000000 UTC,2024-04-24,19:26,2024-04-24,21:37,2024-04-24,21:37
ibazs,1261,2024-04-24 20:00:00.000000 UTC,2024-04-24,19:20,2024-04-24,21:36,2024-04-24,21:36
ibazs,1474,2024-04-24 20:00:00.000000 UTC,2024-04-24,19:39,2024-04-24,21:29,2024-04-24,21:29
ibazs,1701,2024-04-24 20:00:00.000000 UTC,2024-04-24,20:35,2024-04-24,21:35,2024-04-24,21:35
ibazs,1922,2024-04-24 20:00:00.000000 UTC,2024-04-24,19:52,2024-04-24,21:33,2024-04-24,21:33
ibazs,1938,2024-04-24 20:00:00.000000 UTC,2024-04-24,20:36,2024-04-24,21:32,2024-04-24,21:32
ibazs,1125,2024-04-28 10:00:00.000000 UTC,2024-04-28,10:16,,,2024-04-28,12:17
ibazs,1146,2024-04-28 10:00:00.000000 UTC,2024-04-28,09:58,,,2024-04-28,12:16
ibazs,1155,2024-04-28 10:00:00.000000 UTC,2024-04-28,10:20,,,2024-04-28,12:17
ibazs,1169,2024-04-28 10:00:00.000000 UTC,2024-04-28,10:39,,,2024-04-28,12:10
ibazs,1288,2024-04-28 10:00:00.000000 UTC,2024-04-28,10:27,2024-04-28,12:00,2024-04-28,12:00
ibazs,1442,2024-04-28 10:00:00.000000 UTC,2024-04-28,11:09,2024-04-28,11:54,2024-04-28,11:55
ibazs,1449,2024-04-28 10:00:00.000000 UTC,2024-04-28,09:55,,,2024-04-28,11:38
ibazs,1621,2024-04-28 10:00:00.000000 UTC,2024-04-28,10:36,,,2024-04-28,12:17
ibazs,1790,2024-04-28 10:00:00.000000 UTC,2024-04-28,10:06,,,2024-04-28,12:10
ibazs,1882,2024-04-28 10:00:00.000000 UTC,2024-04-28,10:36,,,2024-04-28,12:17
ibazs,1937,2024-04-28 10:00:00.000000 UTC,2024-04-28,11:28,,,2024-04-28,12:16
ibazs,1019,2024-04-28 18:30:00.000000 UTC,2024-04-28,17:50,2024-04-28,20:24,2024-04-28,20:24
ibazs,1036,2024-04-28 18:30:00.000000 UTC,2024-04-28,17:49,2024-04-28,20:21,2024-04-28,20:21
ibazs,1047,2024-04-28 18:30:00.000000 UTC,2024-04-28,17:24,2024-04-28,20:32,2024-04-28,20:32
ibazs,1056,2024-04-28 18:30:00.000000 UTC,2024-04-28,17:37,,,,
ibazs,1118,2024-04-28 18:30:00.000000 UTC,2024-04-28,17:28,2024-04-28,20:28,2024-04-28,20:28
ibazs,1213,2024-04-28 18:30:00.000000 UTC,2024-04-28,18:29,2024-04-28,20:26,2024-04-28,20:26
ibazs,1486,2024-04-28 18:30:00.000000 UTC,2024-04-28,18:57,2024-04-28,20:26,2024-04-28,20:26
ibazs,1740,2024-04-28 18:30:00.000000 UTC,2024-04-28,17:36,,,,
ibazs,1895,2024-04-28 18:30:00.000000 UTC,2024-04-28,19:18,,,,
ibazs,1938,2024-04-28 18:30:00.000000 UTC,2024-04-28,18:32,,,,
ibazs,1945,2024-04-28 18:30:00.000000 UTC,2024-04-28,17:59,2024-04-28,20:28,2024-04-28,20:28
ibazs,1087,2024-05-01 20:30:00.000000 UTC,2024-05-01,19:33,2024-05-01,21:43,2024-05-01,21:43
ibazs,1192,2024-05-01 20:30:00.000000 UTC,2024-05-01,19:23,2024-05-01,21:43,2024-05-01,21:43
ibazs,1440,2024-05-01 20:30:00.000000 UTC,2024-05-01,19:21,2024-05-01,21:38,2024-05-01,21:38
ibazs,1655,2024-05-01 20:30:00.000000 UTC,2024-05-01,20:30,,,,
ibazs,1892,2024-05-01 20:30:00.000000 UTC,2024-05-01,19:25,2024-05-01,21:40,2024-05-01,21:40
ibazs,1948,2024-05-01 20:30:00.000000 UTC,2024-05-01,20:30,2024-05-01,21:39,2024-05-01,21:39
ibazs,1260,2024-05-05 09:19:00.000000 UTC,2024-05-05,09:01,,,2024-05-05,12:15
ibazs,1652,2024-05-05 09:19:00.000000 UTC,2024-05-05,08:19,,,2024-05-05,12:14
ibazs,1736,2024-05-05 09:19:00.000000 UTC,2024-05-05,09:49,,,2024-05-05,12:12
ibazs,1213,2024-05-05 18:30:00.000000 UTC,2024-05-05,19:22,2024-05-05,20:28,2024-05-05,20:28
ibazs,1273,2024-05-05 18:30:00.000000 UTC,2024-05-05,18:31,2024-05-05,20:32,2024-05-05,20:32
ibazs,1350,2024-05-05 18:30:00.000000 UTC,2024-05-05,18:40,,,,
ibazs,1655,2024-05-05 18:30:00.000000 UTC,2024-05-05,18:28,2024-05-05,20:22,2024-05-05,20:22
ibazs,1726,2024-05-05 18:30:00.000000 UTC,2024-05-05,18:57,2024-05-05,20:26,2024-05-05,20:26
ibazs,1745,2024-05-05 18:30:00.000000 UTC,2024-05-05,18:36,2024-05-05,20:12,2024-05-05,20:12
ibazs,1815,2024-05-05 18:30:00.000000 UTC,2024-05-05,18:27,2024-05-05,20:34,2024-05-05,20:34
ibazs,1950,2024-05-05 18:30:00.000000 UTC,2024-05-05,18:39,2024-05-05,20:25,2024-05-05,20:25
ibazs,1951,2024-05-05 18:30:00.000000 UTC,2024-05-05,19:04,2024-05-05,20:27,2024-05-05,20:27
ibazs,1953,2024-05-05 18:30:00.000000 UTC,2024-05-05,19:38,2024-05-05,20:23,2024-05-05,20:23
ibazs,1043,2024-05-08 20:00:00.000000 UTC,2024-05-08,19:23,,,,
ibazs,1047,2024-05-08 20:00:00.000000 UTC,2024-05-08,20:20,,,,
ibazs,1769,2024-05-08 20:00:00.000000 UTC,2024-05-12,09:55,,,,
ibazs,1878,2024-05-08 20:00:00.000000 UTC,2024-05-12,09:57,,,,
ibazs,1004,2024-05-12 10:00:00.000000 UTC,2024-05-12,10:15,2024-05-12,10:27,2024-05-12,12:10
ibazs,1027,2024-05-12 10:00:00.000000 UTC,2024-05-12,10:10,,,2024-05-12,12:09
ibazs,1045,2024-05-12 10:00:00.000000 UTC,2024-05-12,10:09,2024-05-12,10:18,2024-05-12,10:18
ibazs,1093,2024-05-12 10:00:00.000000 UTC,2024-05-12,10:04,2024-05-12,12:09,2024-05-12,12:09
ibazs,1156,2024-05-12 10:00:00.000000 UTC,2024-05-12,10:24,,,2024-05-12,12:09
ibazs,1260,2024-05-12 10:00:00.000000 UTC,2024-05-12,10:38,2024-05-12,12:07,2024-05-12,12:07
ibazs,1575,2024-05-12 10:00:00.000000 UTC,2024-05-12,10:17,2024-05-12,10:18,2024-05-12,10:18
ibazs,1882,2024-05-12 10:00:00.000000 UTC,2024-05-12,10:40,,,2024-05-12,12:09
ibazs,1047,2024-05-12 18:30:00.000000 UTC,2024-05-12,17:03,2024-05-12,20:20,2024-05-12,20:20
ibazs,1099,2024-05-12 18:30:00.000000 UTC,2024-05-12,18:29,2024-05-12,20:20,2024-05-12,20:20
ibazs,1213,2024-05-12 18:30:00.000000 UTC,2024-05-12,18:15,,,,
ibazs,1220,2024-05-12 18:30:00.000000 UTC,2024-05-12,17:06,,,,
ibazs,1233,2024-05-12 18:30:00.000000 UTC,2024-05-12,17:06,2024-05-12,20:21,2024-05-12,20:21
ibazs,1486,2024-05-12 18:30:00.000000 UTC,2024-05-12,17:05,2024-05-12,20:23,2024-05-12,20:23
ibazs,1954,2024-05-12 18:30:00.000000 UTC,2024-05-12,17:15,,,,
ibazs,1955,2024-05-12 18:30:00.000000 UTC,2024-05-12,18:49,,,,
ibazs,1310,2024-05-15 20:30:00.000000 UTC,2024-05-15,20:40,,,2024-05-15,21:45
ibazs,1954,2024-05-15 20:30:00.000000 UTC,,,,,2024-05-15,21:49
ibazs,1955,2024-05-15 20:30:00.000000 UTC,,,,,2024-05-15,21:50
ibazs,1956,2024-05-15 20:30:00.000000 UTC,2024-05-15,20:14,2024-05-15,21:17,2024-05-15,21:49
ibazs,1004,2024-05-19 10:00:00.000000 UTC,2024-05-19,10:20,2024-05-19,11:58,2024-05-19,11:58
ibazs,1086,2024-05-19 10:00:00.000000 UTC,2024-05-19,08:56,,,,
ibazs,1153,2024-05-19 10:00:00.000000 UTC,2024-05-19,10:08,2024-05-19,11:57,2024-05-19,11:57
ibazs,1194,2024-05-19 10:00:00.000000 UTC,2024-05-19,10:21,,,,
ibazs,1244,2024-05-19 10:00:00.000000 UTC,2024-05-19,09:37,2024-05-19,11:57,2024-05-19,11:57
ibazs,1621,2024-05-19 10:00:00.000000 UTC,2024-05-19,09:21,2024-05-19,11:57,2024-05-19,11:57
ibazs,1721,2024-05-19 10:00:00.000000 UTC,2024-05-19,10:03,,,,
ibazs,1899,2024-05-19 10:00:00.000000 UTC,2024-05-19,09:31,2024-05-19,12:01,2024-05-19,12:01
ibazs,1930,2024-05-19 10:00:00.000000 UTC,2024-05-19,09:48,2024-05-19,12:01,2024-05-19,12:01
ibazs,1956,2024-05-19 10:00:00.000000 UTC,2024-05-19,10:22,,,,
ibazs,1958,2024-05-19 10:00:00.000000 UTC,2024-05-19,10:01,2024-05-19,12:03,2024-05-19,12:03
ibazs,1962,2024-05-19 10:00:00.000000 UTC,2024-05-19,10:11,2024-05-19,11:59,2024-05-19,11:59
ibazs,1043,2024-05-19 18:30:00.000000 UTC,2024-05-19,17:07,2024-05-19,20:38,2024-05-19,20:38
ibazs,1047,2024-05-19 18:30:00.000000 UTC,2024-05-19,19:05,2024-05-19,20:42,2024-05-19,20:42
ibazs,1056,2024-05-19 18:30:00.000000 UTC,2024-05-19,18:51,2024-05-19,20:39,2024-05-19,20:39
ibazs,1075,2024-05-19 18:30:00.000000 UTC,2024-05-19,18:29,2024-05-19,20:35,2024-05-19,20:35
ibazs,1093,2024-05-19 18:30:00.000000 UTC,2024-05-19,17:54,2024-05-19,20:46,2024-05-19,20:46
ibazs,1224,2024-05-19 18:30:00.000000 UTC,2024-05-19,18:22,2024-05-19,20:36,2024-05-19,20:36
ibazs,1895,2024-05-19 18:30:00.000000 UTC,2024-05-19,17:25,,,2024-05-19,20:44
ibazs,1974,2024-05-19 18:30:00.000000 UTC,2024-05-19,19:14,,,2024-05-19,20:45
ibazs,1976,2024-05-19 18:30:00.000000 UTC,2024-05-19,18:22,2024-05-19,20:34,2024-05-19,20:34
ibazs,1222,2024-05-22 20:30:00.000000 UTC,2024-05-22,18:43,,,,
ibazs,1004,2024-05-26 10:00:00.000000 UTC,2024-05-26,09:40,2024-05-26,11:17,2024-05-26,11:17
ibazs,1028,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:18,2024-05-26,12:18,2024-05-26,12:18
ibazs,1125,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:18,,,,
ibazs,1621,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:30,,,,
ibazs,1701,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:55,,,,
ibazs,1798,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:13,2024-05-26,12:20,2024-05-26,12:20
ibazs,1815,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:33,,,,
ibazs,1918,2024-05-26 10:00:00.000000 UTC,2024-05-26,10:05,2024-05-26,12:24,2024-05-26,12:24
ibazs,1979,2024-05-26 10:00:00.000000 UTC,2024-05-26,09:40,2024-05-26,12:17,2024-05-26,12:17
ibazs,1036,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:30,,,,
ibazs,1698,2024-05-26 18:30:00.000000 UTC,2024-05-26,17:38,2024-05-26,21:09,2024-05-26,21:09
ibazs,1822,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:34,,,,
ibazs,1844,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:31,,,,
ibazs,1879,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:07,,,,
ibazs,1895,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:20,2024-05-26,21:10,2024-05-26,21:10
ibazs,1960,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:39,2024-05-26,20:45,2024-05-26,20:45
ibazs,1968,2024-05-26 18:30:00.000000 UTC,2024-05-26,18:21,2024-05-26,21:10,2024-05-26,21:10
ibazs,1222,2024-05-29 20:00:00.000000 UTC,2024-05-29,19:22,,,,
ibazs,1860,2024-05-29 20:00:00.000000 UTC,2024-05-29,20:23,,,,
ibazs,1115,2024-06-02 10:00:00.000000 UTC,2024-06-02,11:13,2024-06-02,12:09,2024-06-02,12:09
ibazs,1194,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:46,2024-06-02,12:07,2024-06-02,12:07
ibazs,1312,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:43,,,2024-06-02,12:12
ibazs,1393,2024-06-02 10:00:00.000000 UTC,2024-06-02,11:03,2024-06-02,12:08,2024-06-02,12:08
ibazs,1520,2024-06-02 10:00:00.000000 UTC,2024-06-02,11:03,2024-06-02,12:07,2024-06-02,12:07
ibazs,1609,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:41,2024-06-02,12:09,2024-06-02,12:09
ibazs,1704,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:46,2024-06-02,12:07,2024-06-02,12:07
ibazs,1785,2024-06-02 10:00:00.000000 UTC,2024-06-02,09:06,,,2024-06-02,12:12
ibazs,1840,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:34,2024-06-02,12:05,2024-06-02,12:05
ibazs,1901,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:10,,,2024-06-02,12:11
ibazs,1969,2024-06-02 10:00:00.000000 UTC,2024-06-02,10:32,2024-06-02,12:07,2024-06-02,12:07
ibazs,1983,2024-06-02 10:00:00.000000 UTC,2024-06-02,11:15,2024-06-02,12:08,2024-06-02,12:08
ibazs,1212,2024-06-02 18:30:00.000000 UTC,2024-06-02,17:45,2024-06-02,20:26,2024-06-02,20:26
ibazs,1371,2024-06-02 18:30:00.000000 UTC,2024-06-02,18:00,2024-06-02,18:01,2024-06-02,18:01
ibazs,1446,2024-06-02 18:30:00.000000 UTC,2024-06-02,17:31,2024-06-02,20:30,2024-06-02,20:30
ibazs,1695,2024-06-02 18:30:00.000000 UTC,2024-06-02,18:06,2024-06-02,20:27,2024-06-02,20:27
ibazs,1729,2024-06-02 18:30:00.000000 UTC,2024-06-02,17:16,,,,
ibazs,1844,2024-06-02 18:30:00.000000 UTC,2024-06-02,18:58,2024-06-02,20:28,2024-06-02,20:28
ibazs,1974,2024-06-02 18:30:00.000000 UTC,2024-06-02,18:45,2024-06-02,20:30,2024-06-02,20:30
ibazs,1975,2024-06-02 18:30:00.000000 UTC,2024-06-02,18:45,2024-06-02,20:30,2024-06-02,20:30
ibazs,1106,2024-06-09 08:30:00.000000 UTC,2024-06-09,21:37,2024-06-09,12:02,2024-06-09,12:02
ibazs,1260,2024-06-09 08:30:00.000000 UTC,2024-06-09,09:29,,,,
ibazs,1628,2024-06-09 08:30:00.000000 UTC,2024-06-09,21:20,2024-06-09,12:14,2024-06-09,12:14
ibazs,1655,2024-06-09 08:30:00.000000 UTC,2024-06-09,10:27,,,,
